BATS_SAMN07137102_METAG_DBGJNEKK,#5A8093,Semiauxotroph
BATS_SAMN07137102_METAG_EPCHDKJO,#5A8093,Semiauxotroph
BATS_SAMN07137102_METAG_GBGGELKH,#5A8093,Semiauxotroph
BATS_SAMN07137102_METAG_JJPKIONE,#5A8093,Semiauxotroph
BATS_SAMN07137102_METAG_LKDFGFHA,#415521,Auxotroph
BATS_SAMN07137102_METAG_NDIIBKGA,#5A8093,Semiauxotroph
BATS_SAMN07137103_METAG_JCMAPCJA,#415521,Auxotroph
BATS_SAMN07137103_METAG_LMLCFPOM,#5A8093,Semiauxotroph
BATS_SAMN07137103_METAG_OOJALGJD,#415521,Auxotroph
BATS_SAMN07137104_METAG_ELCLCELN,#5A8093,Semiauxotroph
BATS_SAMN07137104_METAG_GICGIOHH,#415521,Auxotroph
BATS_SAMN07137104_METAG_GOLPAEAE,#5A8093,Semiauxotroph
BATS_SAMN07137104_METAG_OGPJPDLN,#5A8093,Semiauxotroph
BATS_SAMN07137105_METAG_ABEAPGME,#5A8093,Semiauxotroph
BATS_SAMN07137105_METAG_EEFGILKD,#415521,Auxotroph
BATS_SAMN07137105_METAG_GAFBPDPM,#415521,Auxotroph
BATS_SAMN07137105_METAG_GLIDHMAO,#5A8093,Semiauxotroph
BATS_SAMN07137106_METAG_GAKCPKPJ,#415521,Auxotroph
BATS_SAMN07137107_METAG_GMBLNFPL,#5A8093,Semiauxotroph
BATS_SAMN07137107_METAG_JEINGAKI,#415521,Auxotroph
BATS_SAMN07137107_METAG_JOLJABKG,#5A8093,Semiauxotroph
BATS_SAMN07137108_METAG_JJANIGME,#5A8093,Semiauxotroph
BATS_SAMN07137108_METAG_LBLHBODI,#5A8093,Semiauxotroph
BATS_SAMN07137108_METAG_LKCALGPF,#5A8093,Semiauxotroph
BATS_SAMN07137108_METAG_MNAPCDDA,#5A8093,Semiauxotroph
BATS_SAMN07137108_METAG_ODGGCLKA,#415521,Auxotroph
BATS_SAMN07137109_METAG_BNGANIGG,#415521,Auxotroph
BATS_SAMN07137109_METAG_MKBELGFD,#415521,Auxotroph
BATS_SAMN07137109_METAG_NJKCJKMO,#415521,Auxotroph
BATS_SAMN07137110_METAG_BBJMEJCO,#5A8093,Semiauxotroph
BATS_SAMN07137110_METAG_CPHMGCEI,#415521,Auxotroph
BATS_SAMN07137110_METAG_EFFFKHNM,#5A8093,Semiauxotroph
BATS_SAMN07137111_METAG_NFGPDCAG,#5A8093,Semiauxotroph
BATS_SAMN07137112_METAG_BOBCDACC,#415521,Auxotroph
BATS_SAMN07137112_METAG_CCOLLNJF,#415521,Auxotroph
BATS_SAMN07137112_METAG_DACJBCCJ,#5A8093,Semiauxotroph
BATS_SAMN07137113_METAG_CLBDPHMP,#415521,Auxotroph
BATS_SAMN07137113_METAG_LGPOKNCD,#5A8093,Semiauxotroph
BATS_SAMN07137113_METAG_PCFJMMFL,#2F397A,Assimilator
BATS_SAMN07137114_METAG_AICJLGGM,#5A8093,Semiauxotroph
BATS_SAMN07137114_METAG_ANHPGLCB,#5A8093,Semiauxotroph
BATS_SAMN07137114_METAG_HOGAHLFO,#415521,Auxotroph
BATS_SAMN07137114_METAG_HOHGBNDP,#5A8093,Semiauxotroph
BATS_SAMN07137114_METAG_IAJLFLPG,#415521,Auxotroph
BATS_SAMN07137114_METAG_IHJHNPFN,#415521,Auxotroph
BATS_SAMN07137114_METAG_IHPDCHJA,#5A8093,Semiauxotroph
BATS_SAMN07137114_METAG_KIKBKMNC,#5A8093,Semiauxotroph
BATS_SAMN07137114_METAG_NAKKHEDN,#5A8093,Semiauxotroph
BATS_SAMN07137114_METAG_NELPOKOJ,#5A8093,Semiauxotroph
BATS_SAMN07137114_METAG_OFECHDKK,#5A8093,Semiauxotroph
BATS_SAMN07137114_METAG_OHGGAGKO,#5A8093,Semiauxotroph
BATS_SAMN07137115_METAG_FKCHANMI,#415521,Auxotroph
BATS_SAMN07137115_METAG_KBKIMBEG,#415521,Auxotroph
BATS_SAMN07137115_METAG_KMAACGBJ,#5A8093,Semiauxotroph
BATS_SAMN07137115_METAG_LJPOJJIE,#415521,Auxotroph
BATS_SAMN07137115_METAG_OEHDFGFM,#415521,Auxotroph
BATS_SAMN07137116_METAG_BIHBEDND,#415521,Auxotroph
BATS_SAMN07137116_METAG_BNMCMBDJ,#415521,Auxotroph
BATS_SAMN07137116_METAG_BOHODIJG,#415521,Auxotroph
BATS_SAMN07137116_METAG_HKMJJCKM,#415521,Auxotroph
BATS_SAMN07137116_METAG_HLJBKOAC,#5A8093,Semiauxotroph
BATS_SAMN07137116_METAG_IJCFOOKB,#2F397A,Assimilator
BATS_SAMN07137116_METAG_KLFKCPEA,#5A8093,Semiauxotroph
BATS_SAMN07137116_METAG_LJBNJMEK,#415521,Auxotroph
BATS_SAMN07137116_METAG_MANDHBMJ,#5A8093,Semiauxotroph
BATS_SAMN07137116_METAG_NBKFCJPH,#415521,Auxotroph
BATS_SAMN07137116_METAG_OMDFKJGI,#415521,Auxotroph
BATS_SAMN07137117_METAG_ABECOBJA,#5A8093,Semiauxotroph
BATS_SAMN07137117_METAG_CGHCEMAO,#5A8093,Semiauxotroph
BATS_SAMN07137117_METAG_DJAMMILK,#415521,Auxotroph
BATS_SAMN07137117_METAG_HIBALACO,#5A8093,Semiauxotroph
BATS_SAMN07137118_METAG_CBMPIBIJ,#5A8093,Semiauxotroph
BATS_SAMN07137118_METAG_GCDDPGOJ,#415521,Auxotroph
BATS_SAMN07137118_METAG_HPJDOJIB,#415521,Auxotroph
BATS_SAMN07137118_METAG_IBMKNODB,#415521,Auxotroph
BATS_SAMN07137118_METAG_JFDKOCDB,#5A8093,Semiauxotroph
BATS_SAMN07137118_METAG_KHCEHCOF,#415521,Auxotroph
BATS_SAMN07137118_METAG_KJGKHIEB,#415521,Auxotroph
BATS_SAMN07137118_METAG_LEEHDELD,#415521,Auxotroph
BATS_SAMN07137118_METAG_LJJDBMJI,#5A8093,Semiauxotroph
BATS_SAMN07137119_METAG_EMCBAMKL,#415521,Auxotroph
BATS_SAMN07137119_METAG_FDMDFKPG,#5A8093,Semiauxotroph
BATS_SAMN07137119_METAG_GBKLLHJK,#415521,Auxotroph
BATS_SAMN07137119_METAG_KMAJOMNB,#2F397A,Assimilator
BATS_SAMN07137119_METAG_KNPIPJJP,#5A8093,Semiauxotroph
BATS_SAMN07137119_METAG_OHMIAKLL,#415521,Auxotroph
BATS_SAMN07137120_METAG_AAGPIOJD,#415521,Auxotroph
BATS_SAMN07137120_METAG_AONBANAL,#5A8093,Semiauxotroph
BATS_SAMN07137120_METAG_ENNBOEPB,#5A8093,Semiauxotroph
BATS_SAMN07137120_METAG_IGNAKKMM,#5A8093,Semiauxotroph
BATS_SAMN07137120_METAG_JAMJNDDO,#415521,Auxotroph
BATS_SAMN07137120_METAG_NGPGAKPO,#5A8093,Semiauxotroph
BATS_SAMN07137120_METAG_PCGKLBKH,#415521,Auxotroph
BATS_SAMN07137121_METAG_GALHLPDG,#415521,Auxotroph
BATS_SAMN07137121_METAG_KIEFEJAA,#5A8093,Semiauxotroph
BATS_SAMN07137121_METAG_LJEIIKKE,#415521,Auxotroph
BATS_SAMN07137121_METAG_MJJLKEAI,#5A8093,Semiauxotroph
BATS_SAMN07137121_METAG_NGCFNBHO,#5A8093,Semiauxotroph
BATS_SAMN07137121_METAG_OHKEOHLN,#415521,Auxotroph
BATS_SAMN07137122_METAG_KAOMBHAN,#415521,Auxotroph
BATS_SAMN07137122_METAG_KCFJMBNL,#415521,Auxotroph
BATS_SAMN07137122_METAG_NKCHPOFA,#5A8093,Semiauxotroph
BATS_SAMN07137122_METAG_OPPNLALK,#415521,Auxotroph
BATS_SAMN07137122_METAG_PIGBONJI,#5A8093,Semiauxotroph
BATS_SAMN07137122_METAG_POMIHLNN,#5A8093,Semiauxotroph
BATS_SAMN07137123_METAG_ANBBFANE,#5A8093,Semiauxotroph
BATS_SAMN07137123_METAG_BMEANMDN,#415521,Auxotroph
BATS_SAMN07137123_METAG_GNAPGJHG,#415521,Auxotroph
BATS_SAMN07137123_METAG_IILMAHAI,#5A8093,Semiauxotroph
BATS_SAMN07137123_METAG_IKPIDAGN,#415521,Auxotroph
BATS_SAMN07137123_METAG_INOEJIID,#415521,Auxotroph
BATS_SAMN07137123_METAG_IOIOCBJP,#415521,Auxotroph
BATS_SAMN08390924_METAG_CNHABEGL,#5A8093,Semiauxotroph
BATS_SAMN08390924_METAG_DKCBAJOE,#5A8093,Semiauxotroph
BATS_SAMN08390924_METAG_IFALCGFJ,#415521,Auxotroph
BATS_SAMN08390924_METAG_JMMHNNAF,#415521,Auxotroph
BATS_SAMN08390925_METAG_BJAOANMI,#415521,Auxotroph
BATS_SAMN08390925_METAG_CCBGODFE,#415521,Auxotroph
BATS_SAMN08390925_METAG_CNCGJEII,#5A8093,Semiauxotroph
BATS_SAMN08390925_METAG_CPFEIALL,#5A8093,Semiauxotroph
BATS_SAMN08390925_METAG_DPMEKFEG,#5A8093,Semiauxotroph
BATS_SAMN08390925_METAG_EOIDLNJP,#415521,Auxotroph
BATS_SAMN08390925_METAG_FANDFIGG,#415521,Auxotroph
BATS_SAMN08390925_METAG_FDOANEMM,#415521,Auxotroph
BATS_SAMN08390925_METAG_IMBFCPHP,#5A8093,Semiauxotroph
BATS_SAMN08390925_METAG_JBNEONHF,#5A8093,Semiauxotroph
BATS_SAMN08390925_METAG_NOHLHIKI,#415521,Auxotroph
BATS_SAMN08390925_METAG_NPNHKMIP,#415521,Auxotroph
BATS_SAMN08390925_METAG_PCNPJGHG,#415521,Auxotroph
BATS_SAMN08390925_METAG_PDJJPGJA,#415521,Auxotroph
BATS_SAMN08390925_METAG_PGPEDNJI,#5A8093,Semiauxotroph
BGEO_SAMN07136483_METAG_CEMEACFK,#5A8093,Semiauxotroph
BGEO_SAMN07136484_METAG_CGMEBLGP,#5A8093,Semiauxotroph
BGEO_SAMN07136484_METAG_DNEMNACO,#5A8093,Semiauxotroph
BGEO_SAMN07136484_METAG_GKDMJPHI,#415521,Auxotroph
BGEO_SAMN07136484_METAG_LCIOLPPA,#5A8093,Semiauxotroph
BGEO_SAMN07136484_METAG_OLIAEMPN,#415521,Auxotroph
BGEO_SAMN07136484_METAG_PJJOICPB,#5A8093,Semiauxotroph
BGEO_SAMN07136484_METAG_PKBIAHKH,#415521,Auxotroph
BGEO_SAMN07136485_METAG_AMMCFPAF,#5A8093,Semiauxotroph
BGEO_SAMN07136485_METAG_BDJKAJBB,#5A8093,Semiauxotroph
BGEO_SAMN07136485_METAG_CDFHGAFL,#5A8093,Semiauxotroph
BGEO_SAMN07136485_METAG_DMOPGOCO,#5A8093,Semiauxotroph
BGEO_SAMN07136485_METAG_FFGCINEC,#5A8093,Semiauxotroph
BGEO_SAMN07136485_METAG_GKIEIKFB,#5A8093,Semiauxotroph
BGEO_SAMN07136485_METAG_JLEANPLH,#5A8093,Semiauxotroph
BGEO_SAMN07136485_METAG_JLOABCFG,#5A8093,Semiauxotroph
BGEO_SAMN07136485_METAG_JNMKEODJ,#2F397A,Assimilator
BGEO_SAMN07136485_METAG_LFJGAMIH,#415521,Auxotroph
BGEO_SAMN07136485_METAG_LHEAOIFF,#415521,Auxotroph
BGEO_SAMN07136485_METAG_MFHLHAMG,#415521,Auxotroph
BGEO_SAMN07136485_METAG_OFIIIPJP,#5A8093,Semiauxotroph
BGEO_SAMN07136486_METAG_CHCEMAFJ,#415521,Auxotroph
BGEO_SAMN07136486_METAG_FCNNBFOO,#5A8093,Semiauxotroph
BGEO_SAMN07136486_METAG_FDFLGMFI,#415521,Auxotroph
BGEO_SAMN07136486_METAG_FMEENCJB,#5A8093,Semiauxotroph
BGEO_SAMN07136486_METAG_GMKGJLHL,#415521,Auxotroph
BGEO_SAMN07136486_METAG_OCKAJNIB,#5A8093,Semiauxotroph
BGEO_SAMN07136486_METAG_PGOLJKFJ,#415521,Auxotroph
BGEO_SAMN07136486_METAG_PKNHFFDB,#5A8093,Semiauxotroph
BGEO_SAMN07136487_METAG_BMJOJFFK,#5A8093,Semiauxotroph
BGEO_SAMN07136487_METAG_DHKAAOKF,#5A8093,Semiauxotroph
BGEO_SAMN07136487_METAG_IOBPBLHK,#5A8093,Semiauxotroph
BGEO_SAMN07136487_METAG_JGJCOPMN,#5A8093,Semiauxotroph
BGEO_SAMN07136487_METAG_KHBKCNPM,#5A8093,Semiauxotroph
BGEO_SAMN07136487_METAG_NHBCDOED,#415521,Auxotroph
BGEO_SAMN07136489_METAG_APEOGMHC,#2F397A,Assimilator
BGEO_SAMN07136489_METAG_DMKJANMI,#5A8093,Semiauxotroph
BGEO_SAMN07136489_METAG_FDIBOOOI,#415521,Auxotroph
BGEO_SAMN07136489_METAG_IFLGICPE,#2F397A,Assimilator
BGEO_SAMN07136489_METAG_JBPKBAMA,#5A8093,Semiauxotroph
BGEO_SAMN07136489_METAG_PKJIJEOM,#415521,Auxotroph
BGEO_SAMN07136490_METAG_DDCKNMGF,#5A8093,Semiauxotroph
BGEO_SAMN07136490_METAG_MFAPHJGH,#415521,Auxotroph
BGEO_SAMN07136491_METAG_ACDOBMKM,#415521,Auxotroph
BGEO_SAMN07136491_METAG_CNFJCJEK,#5A8093,Semiauxotroph
BGEO_SAMN07136491_METAG_EHDMKAAN,#5A8093,Semiauxotroph
BGEO_SAMN07136491_METAG_MGHDMLPD,#5A8093,Semiauxotroph
BGEO_SAMN07136491_METAG_MILFNBFN,#415521,Auxotroph
BGEO_SAMN07136491_METAG_PKPIKKJD,#415521,Auxotroph
BGEO_SAMN07136492_METAG_AFGJNMAI,#415521,Auxotroph
BGEO_SAMN07136492_METAG_AHHHHOOF,#5A8093,Semiauxotroph
BGEO_SAMN07136492_METAG_AOONLJII,#415521,Auxotroph
BGEO_SAMN07136492_METAG_CLOPILHJ,#415521,Auxotroph
BGEO_SAMN07136492_METAG_ENPGIJIN,#5A8093,Semiauxotroph
BGEO_SAMN07136492_METAG_EPDPDGPD,#5A8093,Semiauxotroph
BGEO_SAMN07136492_METAG_HAKJFBNG,#5A8093,Semiauxotroph
BGEO_SAMN07136492_METAG_HFHHPMOF,#415521,Auxotroph
BGEO_SAMN07136492_METAG_JBPIEDDC,#5A8093,Semiauxotroph
BGEO_SAMN07136492_METAG_MEEGAIAC,#5A8093,Semiauxotroph
BGEO_SAMN07136492_METAG_MPAAMFAL,#5A8093,Semiauxotroph
BGEO_SAMN07136492_METAG_NGGNHLOC,#415521,Auxotroph
BGEO_SAMN07136493_METAG_AIDHIPJC,#5A8093,Semiauxotroph
BGEO_SAMN07136493_METAG_BGLPFNCA,#5A8093,Semiauxotroph
BGEO_SAMN07136493_METAG_BHMEMFGD,#415521,Auxotroph
BGEO_SAMN07136493_METAG_CIKIKOML,#5A8093,Semiauxotroph
BGEO_SAMN07136493_METAG_EGGCIPPG,#415521,Auxotroph
BGEO_SAMN07136493_METAG_PEBLIEMP,#415521,Auxotroph
BGEO_SAMN07136493_METAG_PHMGHAPM,#5A8093,Semiauxotroph
BGEO_SAMN07136493_METAG_PKMGCOPL,#5A8093,Semiauxotroph
BGEO_SAMN07136493_METAG_POEHAFDM,#415521,Auxotroph
BGEO_SAMN07136494_METAG_BFPKHHID,#5A8093,Semiauxotroph
BGEO_SAMN07136494_METAG_BKHJKFDD,#5A8093,Semiauxotroph
BGEO_SAMN07136494_METAG_KNPPKEJO,#415521,Auxotroph
BGEO_SAMN07136494_METAG_LIAONDLL,#5A8093,Semiauxotroph
BGEO_SAMN07136494_METAG_MLNFGMAP,#5A8093,Semiauxotroph
BGEO_SAMN07136494_METAG_OEOBEHEL,#5A8093,Semiauxotroph
BGEO_SAMN07136494_METAG_OJIAIAMA,#5A8093,Semiauxotroph
BGEO_SAMN07136494_METAG_PHCODDJM,#5A8093,Semiauxotroph
BGEO_SAMN07136495_METAG_FBNCNBJH,#415521,Auxotroph
BGEO_SAMN07136495_METAG_GCHAGJGF,#2F397A,Assimilator
BGEO_SAMN07136495_METAG_HAOJEANB,#5A8093,Semiauxotroph
BGEO_SAMN07136495_METAG_IMHMJFIJ,#5A8093,Semiauxotroph
BGEO_SAMN07136495_METAG_KACDKIOA,#5A8093,Semiauxotroph
BGEO_SAMN07136495_METAG_PHNNELEB,#5A8093,Semiauxotroph
